pid,turkid,similarity,item,sd_item_one,sd_item_two,mean_item_one,mean_item_two,sd_focal,sd_other,mean_focal,mean_other,value_id,value
489,A2AMQX0BQZXG9N,Dissimilar,item_one,High,Low,23.0,28.0,High,Low,23.0,28.0,14,29
489,A2AMQX0BQZXG9N,Dissimilar,item_one,High,Low,23.0,28.0,High,Low,23.0,28.0,15,31
489,A2AMQX0BQZXG9N,Dissimilar,item_one,High,Low,23.0,28.0,High,Low,23.0,28.0,16,33
489,A2AMQX0BQZXG9N,Dissimilar,item_one,High,Low,23.0,28.0,High,Low,23.0,28.0,17,33
489,A2AMQX0BQZXG9N,Dissimilar,item_one,High,Low,23.0,28.0,High,Low,23.0,28.0,18,35
489,A2AMQX0BQZXG9N,Dissimilar,item_one,High,Low,23.0,28.0,High,Low,23.0,28.0,19,37
489,A2AMQX0BQZXG9N,Dissimilar,item_one,High,Low,23.0,28.0,High,Low,23.0,28.0,20,39
489,A2AMQX0BQZXG9N,Dissimilar,item_one,High,Low,23.0,28.0,High,Low,23.0,28.0,21,39
489,A2AMQX0BQZXG9N,Dissimilar,item_one,High,Low,23.0,28.0,High,Low,23.0,28.0,22,39
489,A2AMQX0BQZXG9N,Dissimilar,item_one,High,Low,23.0,28.0,High,Low,23.0,28.0,23,39
489,A2AMQX0BQZXG9N,Dissimilar,item_one,High,Low,23.0,28.0,High,Low,23.0,28.0,24,41
510,A2Z0D73YYRCGQE,Similar,item_one,Low,High,23.0,28.0,Low,High,23.0,28.0,0,19
510,A2Z0D73YYRCGQE,Similar,item_one,Low,High,23.0,28.0,Low,High,23.0,28.0,1,19
510,A2Z0D73YYRCGQE,Similar,item_one,Low,High,23.0,28.0,Low,High,23.0,28.0,2,19
510,A2Z0D73YYRCGQE,Similar,item_one,Low,High,23.0,28.0,Low,High,23.0,28.0,3,19
510,A2Z0D73YYRCGQE,Similar,item_one,Low,High,23.0,28.0,Low,High,23.0,28.0,4,23
510,A2Z0D73YYRCGQE,Similar,item_one,Low,High,23.0,28.0,Low,High,23.0,28.0,5,23
510,A2Z0D73YYRCGQE,Similar,item_one,Low,High,23.0,28.0,Low,High,23.0,28.0,6,23
510,A2Z0D73YYRCGQE,Similar,item_one,Low,High,23.0,28.0,Low,High,23.0,28.0,7,25
510,A2Z0D73YYRCGQE,Similar,item_one,Low,High,23.0,28.0,Low,High,23.0,28.0,8,25
510,A2Z0D73YYRCGQE,Similar,item_one,Low,High,23.0,28.0,Low,High,23.0,28.0,9,25
510,A2Z0D73YYRCGQE,Similar,item_one,Low,High,23.0,28.0,Low,High,23.0,28.0,10,25
510,A2Z0D73YYRCGQE,Similar,item_one,Low,High,23.0,28.0,Low,High,23.0,28.0,11,29
510,A2Z0D73YYRCGQE,Similar,item_one,Low,High,23.0,28.0,Low,High,23.0,28.0,12,31
510,A2Z0D73YYRCGQE,Similar,item_one,Low,High,23.0,28.0,Low,High,23.0,28.0,13,31
510,A2Z0D73YYRCGQE,Similar,item_one,Low,High,23.0,28.0,Low,High,23.0,28.0,14,31
510,A2Z0D73YYRCGQE,Similar,item_one,Low,High,23.0,28.0,Low,High,23.0,28.0,15,37
510,A2Z0D73YYRCGQE,Similar,item_one,Low,High,23.0,28.0,Low,High,23.0,28.0,16,37
510,A2Z0D73YYRCGQE,Similar,item_one,Low,High,23.0,28.0,Low,High,23.0,28.0,17,37
510,A2Z0D73YYRCGQE,Similar,item_one,Low,High,23.0,28.0,Low,High,23.0,28.0,18,39
510,A2Z0D73YYRCGQE,Similar,item_one,Low,High,23.0,28.0,Low,High,23.0,28.0,19,45
510,A2Z0D73YYRCGQE,Similar,item_one,Low,High,23.0,28.0,Low,High,23.0,28.0,20,45
510,A2Z0D73YYRCGQE,Similar,item_one,Low,High,23.0,28.0,Low,High,23.0,28.0,21,47
510,A2Z0D73YYRCGQE,Similar,item_one,Low,High,23.0,28.0,Low,High,23.0,28.0,22,47
510,A2Z0D73YYRCGQE,Similar,item_one,Low,High,23.0,28.0,Low,High,23.0,28.0,23,47
510,A2Z0D73YYRCGQE,Similar,item_one,Low,High,23.0,28.0,Low,High,23.0,28.0,24,49
438,A8KX1HFH8NE2Q,Similar,item_one,Low,High,23.0,28.0,Low,High,23.0,28.0,0,11
438,A8KX1HFH8NE2Q,Similar,item_one,Low,High,23.0,28.0,Low,High,23.0,28.0,1,13
438,A8KX1HFH8NE2Q,Similar,item_one,Low,High,23.0,28.0,Low,High,23.0,28.0,2,13
438,A8KX1HFH8NE2Q,Similar,item_one,Low,High,23.0,28.0,Low,High,23.0,28.0,3,15
438,A8KX1HFH8NE2Q,Similar,item_one,Low,High,23.0,28.0,Low,High,23.0,28.0,4,15
438,A8KX1HFH8NE2Q,Similar,item_one,Low,High,23.0,28.0,Low,High,23.0,28.0,5,17
438,A8KX1HFH8NE2Q,Similar,item_one,Low,High,23.0,28.0,Low,High,23.0,28.0,6,17
438,A8KX1HFH8NE2Q,Similar,item_one,Low,High,23.0,28.0,Low,High,23.0,28.0,7,19
438,A8KX1HFH8NE2Q,Similar,item_one,Low,High,23.0,28.0,Low,High,23.0,28.0,8,19
438,A8KX1HFH8NE2Q,Similar,item_one,Low,High,23.0,28.0,Low,High,23.0,28.0,9,21
438,A8KX1HFH8NE2Q,Similar,item_one,Low,High,23.0,28.0,Low,High,23.0,28.0,10,21
438,A8KX1HFH8NE2Q,Similar,item_one,Low,High,23.0,28.0,Low,High,23.0,28.0,11,23
438,A8KX1HFH8NE2Q,Similar,item_one,Low,High,23.0,28.0,Low,High,23.0,28.0,12,23
438,A8KX1HFH8NE2Q,Similar,item_one,Low,High,23.0,28.0,Low,High,23.0,28.0,13,23
438,A8KX1HFH8NE2Q,Similar,item_one,Low,High,23.0,28.0,Low,High,23.0,28.0,14,23
438,A8KX1HFH8NE2Q,Similar,item_one,Low,High,23.0,28.0,Low,High,23.0,28.0,15,25
438,A8KX1HFH8NE2Q,Similar,item_one,Low,High,23.0,28.0,Low,High,23.0,28.0,16,25
438,A8KX1HFH8NE2Q,Similar,item_one,Low,High,23.0,28.0,Low,High,23.0,28.0,17,25
438,A8KX1HFH8NE2Q,Similar,item_one,Low,High,23.0,28.0,Low,High,23.0,28.0,18,25
438,A8KX1HFH8NE2Q,Similar,item_one,Low,High,23.0,28.0,Low,High,23.0,28.0,19,27
438,A8KX1HFH8NE2Q,Similar,item_one,Low,High,23.0,28.0,Low,High,23.0,28.0,20,27
438,A8KX1HFH8NE2Q,Similar,item_one,Low,High,23.0,28.0,Low,High,23.0,28.0,21,27
438,A8KX1HFH8NE2Q,Similar,item_one,Low,High,23.0,28.0,Low,High,23.0,28.0,22,29
438,A8KX1HFH8NE2Q,Similar,item_one,Low,High,23.0,28.0,Low,High,23.0,28.0,23,31
438,A8KX1HFH8NE2Q,Similar,item_one,Low,High,23.0,28.0,Low,High,23.0,28.0,24,33
463,A369RSNFVB856W,Similar,item_one,Low,Low,23.0,28.0,Low,Low,23.0,28.0,0,23
463,A369RSNFVB856W,Similar,item_one,Low,Low,23.0,28.0,Low,Low,23.0,28.0,1,23
463,A369RSNFVB856W,Similar,item_one,Low,Low,23.0,28.0,Low,Low,23.0,28.0,2,23
463,A369RSNFVB856W,Similar,item_one,Low,Low,23.0,28.0,Low,Low,23.0,28.0,3,23
463,A369RSNFVB856W,Similar,item_one,Low,Low,23.0,28.0,Low,Low,23.0,28.0,4,23
463,A369RSNFVB856W,Similar,item_one,Low,Low,23.0,28.0,Low,Low,23.0,28.0,5,23
463,A369RSNFVB856W,Similar,item_one,Low,Low,23.0,28.0,Low,Low,23.0,28.0,6,23
463,A369RSNFVB856W,Similar,item_one,Low,Low,23.0,28.0,Low,Low,23.0,28.0,7,25
463,A369RSNFVB856W,Similar,item_one,Low,Low,23.0,28.0,Low,Low,23.0,28.0,8,25
463,A369RSNFVB856W,Similar,item_one,Low,Low,23.0,28.0,Low,Low,23.0,28.0,9,25
463,A369RSNFVB856W,Similar,item_one,Low,Low,23.0,28.0,Low,Low,23.0,28.0,10,25
463,A369RSNFVB856W,Similar,item_one,Low,Low,23.0,28.0,Low,Low,23.0,28.0,11,25
463,A369RSNFVB856W,Similar,item_one,Low,Low,23.0,28.0,Low,Low,23.0,28.0,12,27
463,A369RSNFVB856W,Similar,item_one,Low,Low,23.0,28.0,Low,Low,23.0,28.0,13,27
463,A369RSNFVB856W,Similar,item_one,Low,Low,23.0,28.0,Low,Low,23.0,28.0,14,27
463,A369RSNFVB856W,Similar,item_one,Low,Low,23.0,28.0,Low,Low,23.0,28.0,15,27
463,A369RSNFVB856W,Similar,item_one,Low,Low,23.0,28.0,Low,Low,23.0,28.0,16,27
463,A369RSNFVB856W,Similar,item_one,Low,Low,23.0,28.0,Low,Low,23.0,28.0,17,29
463,A369RSNFVB856W,Similar,item_one,Low,Low,23.0,28.0,Low,Low,23.0,28.0,18,29
463,A369RSNFVB856W,Similar,item_one,Low,Low,23.0,28.0,Low,Low,23.0,28.0,19,29
463,A369RSNFVB856W,Similar,item_one,Low,Low,23.0,28.0,Low,Low,23.0,28.0,20,29
463,A369RSNFVB856W,Similar,item_one,Low,Low,23.0,28.0,Low,Low,23.0,28.0,21,31
463,A369RSNFVB856W,Similar,item_one,Low,Low,23.0,28.0,Low,Low,23.0,28.0,22,31
463,A369RSNFVB856W,Similar,item_one,Low,Low,23.0,28.0,Low,Low,23.0,28.0,23,33
463,A369RSNFVB856W,Similar,item_one,Low,Low,23.0,28.0,Low,Low,23.0,28.0,24,33
451,A1AQQFJAF8CI4H,Dissimilar,item_one,Low,Low,23.0,28.0,Low,Low,23.0,28.0,0,9
451,A1AQQFJAF8CI4H,Dissimilar,item_one,Low,Low,23.0,28.0,Low,Low,23.0,28.0,1,13
451,A1AQQFJAF8CI4H,Dissimilar,item_one,Low,Low,23.0,28.0,Low,Low,23.0,28.0,2,13
451,A1AQQFJAF8CI4H,Dissimilar,item_one,Low,Low,23.0,28.0,Low,Low,23.0,28.0,3,15
451,A1AQQFJAF8CI4H,Dissimilar,item_one,Low,Low,23.0,28.0,Low,Low,23.0,28.0,4,17
451,A1AQQFJAF8CI4H,Dissimilar,item_one,Low,Low,23.0,28.0,Low,Low,23.0,28.0,5,17
451,A1AQQFJAF8CI4H,Dissimilar,item_one,Low,Low,23.0,28.0,Low,Low,23.0,28.0,6,17
451,A1AQQFJAF8CI4H,Dissimilar,item_one,Low,Low,23.0,28.0,Low,Low,23.0,28.0,7,19
451,A1AQQFJAF8CI4H,Dissimilar,item_one,Low,Low,23.0,28.0,Low,Low,23.0,28.0,8,19
451,A1AQQFJAF8CI4H,Dissimilar,item_one,Low,Low,23.0,28.0,Low,Low,23.0,28.0,9,19
451,A1AQQFJAF8CI4H,Dissimilar,item_one,Low,Low,23.0,28.0,Low,Low,23.0,28.0,10,23
451,A1AQQFJAF8CI4H,Dissimilar,item_one,Low,Low,23.0,28.0,Low,Low,23.0,28.0,11,23
451,A1AQQFJAF8CI4H,Dissimilar,item_one,Low,Low,23.0,28.0,Low,Low,23.0,28.0,12,23
451,A1AQQFJAF8CI4H,Dissimilar,item_one,Low,Low,23.0,28.0,Low,Low,23.0,28.0,13,23
451,A1AQQFJAF8CI4H,Dissimilar,item_one,Low,Low,23.0,28.0,Low,Low,23.0,28.0,14,25
451,A1AQQFJAF8CI4H,Dissimilar,item_one,Low,Low,23.0,28.0,Low,Low,23.0,28.0,15,25
451,A1AQQFJAF8CI4H,Dissimilar,item_one,Low,Low,23.0,28.0,Low,Low,23.0,28.0,16,27
451,A1AQQFJAF8CI4H,Dissimilar,item_one,Low,Low,23.0,28.0,Low,Low,23.0,28.0,17,27
451,A1AQQFJAF8CI4H,Dissimilar,item_one,Low,Low,23.0,28.0,Low,Low,23.0,28.0,18,29
451,A1AQQFJAF8CI4H,Dissimilar,item_one,Low,Low,23.0,28.0,Low,Low,23.0,28.0,19,29
451,A1AQQFJAF8CI4H,Dissimilar,item_one,Low,Low,23.0,28.0,Low,Low,23.0,28.0,20,33
451,A1AQQFJAF8CI4H,Dissimilar,item_one,Low,Low,23.0,28.0,Low,Low,23.0,28.0,21,33
451,A1AQQFJAF8CI4H,Dissimilar,item_one,Low,Low,23.0,28.0,Low,Low,23.0,28.0,22,37
451,A1AQQFJAF8CI4H,Dissimilar,item_one,Low,Low,23.0,28.0,Low,Low,23.0,28.0,23,37
451,A1AQQFJAF8CI4H,Dissimilar,item_one,Low,Low,23.0,28.0,Low,Low,23.0,28.0,24,39
638,A3554I2Q2M4QL9,Similar,item_one,Low,High,23.0,28.0,Low,High,23.0,28.0,0,17
638,A3554I2Q2M4QL9,Similar,item_one,Low,High,23.0,28.0,Low,High,23.0,28.0,1,17
638,A3554I2Q2M4QL9,Similar,item_one,Low,High,23.0,28.0,Low,High,23.0,28.0,2,17
638,A3554I2Q2M4QL9,Similar,item_one,Low,High,23.0,28.0,Low,High,23.0,28.0,3,21
638,A3554I2Q2M4QL9,Similar,item_one,Low,High,23.0,28.0,Low,High,23.0,28.0,4,21
638,A3554I2Q2M4QL9,Similar,item_one,Low,High,23.0,28.0,Low,High,23.0,28.0,5,21
638,A3554I2Q2M4QL9,Similar,item_one,Low,High,23.0,28.0,Low,High,23.0,28.0,6,21
638,A3554I2Q2M4QL9,Similar,item_one,Low,High,23.0,28.0,Low,High,23.0,28.0,7,21
638,A3554I2Q2M4QL9,Similar,item_one,Low,High,23.0,28.0,Low,High,23.0,28.0,8,25
638,A3554I2Q2M4QL9,Similar,item_one,Low,High,23.0,28.0,Low,High,23.0,28.0,9,25
638,A3554I2Q2M4QL9,Similar,item_one,Low,High,23.0,28.0,Low,High,23.0,28.0,10,25
638,A3554I2Q2M4QL9,Similar,item_one,Low,High,23.0,28.0,Low,High,23.0,28.0,11,25
638,A3554I2Q2M4QL9,Similar,item_one,Low,High,23.0,28.0,Low,High,23.0,28.0,12,27
638,A3554I2Q2M4QL9,Similar,item_one,Low,High,23.0,28.0,Low,High,23.0,28.0,13,27
638,A3554I2Q2M4QL9,Similar,item_one,Low,High,23.0,28.0,Low,High,23.0,28.0,14,27
638,A3554I2Q2M4QL9,Similar,item_one,Low,High,23.0,28.0,Low,High,23.0,28.0,15,27
638,A3554I2Q2M4QL9,Similar,item_one,Low,High,23.0,28.0,Low,High,23.0,28.0,16,29
638,A3554I2Q2M4QL9,Similar,item_one,Low,High,23.0,28.0,Low,High,23.0,28.0,17,29
638,A3554I2Q2M4QL9,Similar,item_one,Low,High,23.0,28.0,Low,High,23.0,28.0,18,31
638,A3554I2Q2M4QL9,Similar,item_one,Low,High,23.0,28.0,Low,High,23.0,28.0,19,31
638,A3554I2Q2M4QL9,Similar,item_one,Low,High,23.0,28.0,Low,High,23.0,28.0,20,31
638,A3554I2Q2M4QL9,Similar,item_one,Low,High,23.0,28.0,Low,High,23.0,28.0,21,35
638,A3554I2Q2M4QL9,Similar,item_one,Low,High,23.0,28.0,Low,High,23.0,28.0,22,35
638,A3554I2Q2M4QL9,Similar,item_one,Low,High,23.0,28.0,Low,High,23.0,28.0,23,41
638,A3554I2Q2M4QL9,Similar,item_one,Low,High,23.0,28.0,Low,High,23.0,28.0,24,43
761,A3DFL72CC0P7UE,Dissimilar,item_one,High,Low,23.0,28.0,High,Low,23.0,28.0,0,9
761,A3DFL72CC0P7UE,Dissimilar,item_one,High,Low,23.0,28.0,High,Low,23.0,28.0,1,11
761,A3DFL72CC0P7UE,Dissimilar,item_one,High,Low,23.0,28.0,High,Low,23.0,28.0,2,13
761,A3DFL72CC0P7UE,Dissimilar,item_one,High,Low,23.0,28.0,High,Low,23.0,28.0,3,13
761,A3DFL72CC0P7UE,Dissimilar,item_one,High,Low,23.0,28.0,High,Low,23.0,28.0,4,15
761,A3DFL72CC0P7UE,Dissimilar,item_one,High,Low,23.0,28.0,High,Low,23.0,28.0,5,15
761,A3DFL72CC0P7UE,Dissimilar,item_one,High,Low,23.0,28.0,High,Low,23.0,28.0,6,15
761,A3DFL72CC0P7UE,Dissimilar,item_one,High,Low,23.0,28.0,High,Low,23.0,28.0,7,15
761,A3DFL72CC0P7UE,Dissimilar,item_one,High,Low,23.0,28.0,High,Low,23.0,28.0,8,15
761,A3DFL72CC0P7UE,Dissimilar,item_one,High,Low,23.0,28.0,High,Low,23.0,28.0,9,17
761,A3DFL72CC0P7UE,Dissimilar,item_one,High,Low,23.0,28.0,High,Low,23.0,28.0,10,17
761,A3DFL72CC0P7UE,Dissimilar,item_one,High,Low,23.0,28.0,High,Low,23.0,28.0,11,17
761,A3DFL72CC0P7UE,Dissimilar,item_one,High,Low,23.0,28.0,High,Low,23.0,28.0,12,17
761,A3DFL72CC0P7UE,Dissimilar,item_one,High,Low,23.0,28.0,High,Low,23.0,28.0,13,19
761,A3DFL72CC0P7UE,Dissimilar,item_one,High,Low,23.0,28.0,High,Low,23.0,28.0,14,19
761,A3DFL72CC0P7UE,Dissimilar,item_one,High,Low,23.0,28.0,High,Low,23.0,28.0,15,21
761,A3DFL72CC0P7UE,Dissimilar,item_one,High,Low,23.0,28.0,High,Low,23.0,28.0,16,21
761,A3DFL72CC0P7UE,Dissimilar,item_one,High,Low,23.0,28.0,High,Low,23.0,28.0,17,21
761,A3DFL72CC0P7UE,Dissimilar,item_one,High,Low,23.0,28.0,High,Low,23.0,28.0,18,23
761,A3DFL72CC0P7UE,Dissimilar,item_one,High,Low,23.0,28.0,High,Low,23.0,28.0,19,23
761,A3DFL72CC0P7UE,Dissimilar,item_one,High,Low,23.0,28.0,High,Low,23.0,28.0,20,23
761,A3DFL72CC0P7UE,Dissimilar,item_one,High,Low,23.0,28.0,High,Low,23.0,28.0,21,23
761,A3DFL72CC0P7UE,Dissimilar,item_one,High,Low,23.0,28.0,High,Low,23.0,28.0,22,25
761,A3DFL72CC0P7UE,Dissimilar,item_one,High,Low,23.0,28.0,High,Low,23.0,28.0,23,29
761,A3DFL72CC0P7UE,Dissimilar,item_one,High,Low,23.0,28.0,High,Low,23.0,28.0,24,37
449,A11UQWFUDNIHIL,Dissimilar,item_one,High,Low,23.0,28.0,High,Low,23.0,28.0,0,15
449,A11UQWFUDNIHIL,Dissimilar,item_one,High,Low,23.0,28.0,High,Low,23.0,28.0,1,17
449,A11UQWFUDNIHIL,Dissimilar,item_one,High,Low,23.0,28.0,High,Low,23.0,28.0,2,19
449,A11UQWFUDNIHIL,Dissimilar,item_one,High,Low,23.0,28.0,High,Low,23.0,28.0,3,19
449,A11UQWFUDNIHIL,Dissimilar,item_one,High,Low,23.0,28.0,High,Low,23.0,28.0,4,19
449,A11UQWFUDNIHIL,Dissimilar,item_one,High,Low,23.0,28.0,High,Low,23.0,28.0,5,21
449,A11UQWFUDNIHIL,Dissimilar,item_one,High,Low,23.0,28.0,High,Low,23.0,28.0,6,21
449,A11UQWFUDNIHIL,Dissimilar,item_one,High,Low,23.0,28.0,High,Low,23.0,28.0,7,21
449,A11UQWFUDNIHIL,Dissimilar,item_one,High,Low,23.0,28.0,High,Low,23.0,28.0,8,23
449,A11UQWFUDNIHIL,Dissimilar,item_one,High,Low,23.0,28.0,High,Low,23.0,28.0,9,23
449,A11UQWFUDNIHIL,Dissimilar,item_one,High,Low,23.0,28.0,High,Low,23.0,28.0,10,23
449,A11UQWFUDNIHIL,Dissimilar,item_one,High,Low,23.0,28.0,High,Low,23.0,28.0,11,23
449,A11UQWFUDNIHIL,Dissimilar,item_one,High,Low,23.0,28.0,High,Low,23.0,28.0,12,25
449,A11UQWFUDNIHIL,Dissimilar,item_one,High,Low,23.0,28.0,High,Low,23.0,28.0,13,25
449,A11UQWFUDNIHIL,Dissimilar,item_one,High,Low,23.0,28.0,High,Low,23.0,28.0,14,25
449,A11UQWFUDNIHIL,Dissimilar,item_one,High,Low,23.0,28.0,High,Low,23.0,28.0,15,25
449,A11UQWFUDNIHIL,Dissimilar,item_one,High,Low,23.0,28.0,High,Low,23.0,28.0,16,27
449,A11UQWFUDNIHIL,Dissimilar,item_one,High,Low,23.0,28.0,High,Low,23.0,28.0,17,27
449,A11UQWFUDNIHIL,Dissimilar,item_one,High,Low,23.0,28.0,High,Low,23.0,28.0,18,27
449,A11UQWFUDNIHIL,Dissimilar,item_one,High,Low,23.0,28.0,High,Low,23.0,28.0,19,29
449,A11UQWFUDNIHIL,Dissimilar,item_one,High,Low,23.0,28.0,High,Low,23.0,28.0,20,29
449,A11UQWFUDNIHIL,Dissimilar,item_one,High,Low,23.0,28.0,High,Low,23.0,28.0,21,29
449,A11UQWFUDNIHIL,Dissimilar,item_one,High,Low,23.0,28.0,High,Low,23.0,28.0,22,31
449,A11UQWFUDNIHIL,Dissimilar,item_one,High,Low,23.0,28.0,High,Low,23.0,28.0,23,31
449,A11UQWFUDNIHIL,Dissimilar,item_one,High,Low,23.0,28.0,High,Low,23.0,28.0,24,33
446,A3BPS4K97FAU7O,Similar,item_one,Low,High,23.0,28.0,Low,High,23.0,28.0,0,15
446,A3BPS4K97FAU7O,Similar,item_one,Low,High,23.0,28.0,Low,High,23.0,28.0,1,17
446,A3BPS4K97FAU7O,Similar,item_one,Low,High,23.0,28.0,Low,High,23.0,28.0,2,19
446,A3BPS4K97FAU7O,Similar,item_one,Low,High,23.0,28.0,Low,High,23.0,28.0,3,19
446,A3BPS4K97FAU7O,Similar,item_one,Low,High,23.0,28.0,Low,High,23.0,28.0,4,21
446,A3BPS4K97FAU7O,Similar,item_one,Low,High,23.0,28.0,Low,High,23.0,28.0,5,21
446,A3BPS4K97FAU7O,Similar,item_one,Low,High,23.0,28.0,Low,High,23.0,28.0,6,21
446,A3BPS4K97FAU7O,Similar,item_one,Low,High,23.0,28.0,Low,High,23.0,28.0,7,21
446,A3BPS4K97FAU7O,Similar,item_one,Low,High,23.0,28.0,Low,High,23.0,28.0,8,21
446,A3BPS4K97FAU7O,Similar,item_one,Low,High,23.0,28.0,Low,High,23.0,28.0,9,23
446,A3BPS4K97FAU7O,Similar,item_one,Low,High,23.0,28.0,Low,High,23.0,28.0,10,23
446,A3BPS4K97FAU7O,Similar,item_one,Low,High,23.0,28.0,Low,High,23.0,28.0,11,25
446,A3BPS4K97FAU7O,Similar,item_one,Low,High,23.0,28.0,Low,High,23.0,28.0,12,25
446,A3BPS4K97FAU7O,Similar,item_one,Low,High,23.0,28.0,Low,High,23.0,28.0,13,25
446,A3BPS4K97FAU7O,Similar,item_one,Low,High,23.0,28.0,Low,High,23.0,28.0,14,25
446,A3BPS4K97FAU7O,Similar,item_one,Low,High,23.0,28.0,Low,High,23.0,28.0,15,27
446,A3BPS4K97FAU7O,Similar,item_one,Low,High,23.0,28.0,Low,High,23.0,28.0,16,27
446,A3BPS4K97FAU7O,Similar,item_one,Low,High,23.0,28.0,Low,High,23.0,28.0,17,29
446,A3BPS4K97FAU7O,Similar,item_one,Low,High,23.0,28.0,Low,High,23.0,28.0,18,29
446,A3BPS4K97FAU7O,Similar,item_one,Low,High,23.0,28.0,Low,High,23.0,28.0,19,29
446,A3BPS4K97FAU7O,Similar,item_one,Low,High,23.0,28.0,Low,High,23.0,28.0,20,31
446,A3BPS4K97FAU7O,Similar,item_one,Low,High,23.0,28.0,Low,High,23.0,28.0,21,31
446,A3BPS4K97FAU7O,Similar,item_one,Low,High,23.0,28.0,Low,High,23.0,28.0,22,31
446,A3BPS4K97FAU7O,Similar,item_one,Low,High,23.0,28.0,Low,High,23.0,28.0,23,33
446,A3BPS4K97FAU7O,Similar,item_one,Low,High,23.0,28.0,Low,High,23.0,28.0,24,35
453,A3R6WYJJHHL1XA,Similar,item_one,High,Low,23.0,28.0,High,Low,23.0,28.0,0,5
453,A3R6WYJJHHL1XA,Similar,item_one,High,Low,23.0,28.0,High,Low,23.0,28.0,1,9
453,A3R6WYJJHHL1XA,Similar,item_one,High,Low,23.0,28.0,High,Low,23.0,28.0,2,13
453,A3R6WYJJHHL1XA,Similar,item_one,High,Low,23.0,28.0,High,Low,23.0,28.0,3,15
453,A3R6WYJJHHL1XA,Similar,item_one,High,Low,23.0,28.0,High,Low,23.0,28.0,4,19
453,A3R6WYJJHHL1XA,Similar,item_one,High,Low,23.0,28.0,High,Low,23.0,28.0,5,21
453,A3R6WYJJHHL1XA,Similar,item_one,High,Low,23.0,28.0,High,Low,23.0,28.0,6,21
453,A3R6WYJJHHL1XA,Similar,item_one,High,Low,23.0,28.0,High,Low,23.0,28.0,7,23
453,A3R6WYJJHHL1XA,Similar,item_one,High,Low,23.0,28.0,High,Low,23.0,28.0,8,23
453,A3R6WYJJHHL1XA,Similar,item_one,High,Low,23.0,28.0,High,Low,23.0,28.0,9,25
453,A3R6WYJJHHL1XA,Similar,item_one,High,Low,23.0,28.0,High,Low,23.0,28.0,10,25
453,A3R6WYJJHHL1XA,Similar,item_one,High,Low,23.0,28.0,High,Low,23.0,28.0,11,25
453,A3R6WYJJHHL1XA,Similar,item_one,High,Low,23.0,28.0,High,Low,23.0,28.0,12,27
453,A3R6WYJJHHL1XA,Similar,item_one,High,Low,23.0,28.0,High,Low,23.0,28.0,13,27
453,A3R6WYJJHHL1XA,Similar,item_one,High,Low,23.0,28.0,High,Low,23.0,28.0,14,27
453,A3R6WYJJHHL1XA,Similar,item_one,High,Low,23.0,28.0,High,Low,23.0,28.0,15,27
453,A3R6WYJJHHL1XA,Similar,item_one,High,Low,23.0,28.0,High,Low,23.0,28.0,16,29
453,A3R6WYJJHHL1XA,Similar,item_one,High,Low,23.0,28.0,High,Low,23.0,28.0,17,29
453,A3R6WYJJHHL1XA,Similar,item_one,High,Low,23.0,28.0,High,Low,23.0,28.0,18,29
453,A3R6WYJJHHL1XA,Similar,item_one,High,Low,23.0,28.0,High,Low,23.0,28.0,19,31
453,A3R6WYJJHHL1XA,Similar,item_one,High,Low,23.0,28.0,High,Low,23.0,28.0,20,33
453,A3R6WYJJHHL1XA,Similar,item_one,High,Low,23.0,28.0,High,Low,23.0,28.0,21,33
453,A3R6WYJJHHL1XA,Similar,item_one,High,Low,23.0,28.0,High,Low,23.0,28.0,22,33
453,A3R6WYJJHHL1XA,Similar,item_one,High,Low,23.0,28.0,High,Low,23.0,28.0,23,33
453,A3R6WYJJHHL1XA,Similar,item_one,High,Low,23.0,28.0,High,Low,23.0,28.0,24,35
448,A2YGAEODJ5SSF6,Dissimilar,item_one,High,High,23.0,28.0,High,High,23.0,28.0,0,15
448,A2YGAEODJ5SSF6,Dissimilar,item_one,High,High,23.0,28.0,High,High,23.0,28.0,1,15
448,A2YGAEODJ5SSF6,Dissimilar,item_one,High,High,23.0,28.0,High,High,23.0,28.0,2,17
448,A2YGAEODJ5SSF6,Dissimilar,item_one,High,High,23.0,28.0,High,High,23.0,28.0,3,17
448,A2YGAEODJ5SSF6,Dissimilar,item_one,High,High,23.0,28.0,High,High,23.0,28.0,4,19
448,A2YGAEODJ5SSF6,Dissimilar,item_one,High,High,23.0,28.0,High,High,23.0,28.0,5,19
448,A2YGAEODJ5SSF6,Dissimilar,item_one,High,High,23.0,28.0,High,High,23.0,28.0,6,19
448,A2YGAEODJ5SSF6,Dissimilar,item_one,High,High,23.0,28.0,High,High,23.0,28.0,7,21
448,A2YGAEODJ5SSF6,Dissimilar,item_one,High,High,23.0,28.0,High,High,23.0,28.0,8,23
448,A2YGAEODJ5SSF6,Dissimilar,item_one,High,High,23.0,28.0,High,High,23.0,28.0,9,25
448,A2YGAEODJ5SSF6,Dissimilar,item_one,High,High,23.0,28.0,High,High,23.0,28.0,10,25
448,A2YGAEODJ5SSF6,Dissimilar,item_one,High,High,23.0,28.0,High,High,23.0,28.0,11,27
448,A2YGAEODJ5SSF6,Dissimilar,item_one,High,High,23.0,28.0,High,High,23.0,28.0,12,29
448,A2YGAEODJ5SSF6,Dissimilar,item_one,High,High,23.0,28.0,High,High,23.0,28.0,13,31
