pid,turkid,item,sd_item_one,sd_item_two,mean_item_one,mean_item_two,sd_focal,sd_other,mean_focal,mean_other,value_id,value
226,ADGE1P244LWYU,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,21,37
226,ADGE1P244LWYU,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,22,37
226,ADGE1P244LWYU,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,23,37
226,ADGE1P244LWYU,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,24,37
226,ADGE1P244LWYU,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,25,37
131,A38SDKZ2HIQBWL,item_one,High,High,38.0,12.0,High,High,38.0,12.0,0,29
131,A38SDKZ2HIQBWL,item_one,High,High,38.0,12.0,High,High,38.0,12.0,1,29
131,A38SDKZ2HIQBWL,item_one,High,High,38.0,12.0,High,High,38.0,12.0,2,31
131,A38SDKZ2HIQBWL,item_one,High,High,38.0,12.0,High,High,38.0,12.0,3,31
131,A38SDKZ2HIQBWL,item_one,High,High,38.0,12.0,High,High,38.0,12.0,4,33
131,A38SDKZ2HIQBWL,item_one,High,High,38.0,12.0,High,High,38.0,12.0,5,33
131,A38SDKZ2HIQBWL,item_one,High,High,38.0,12.0,High,High,38.0,12.0,6,35
131,A38SDKZ2HIQBWL,item_one,High,High,38.0,12.0,High,High,38.0,12.0,7,35
131,A38SDKZ2HIQBWL,item_one,High,High,38.0,12.0,High,High,38.0,12.0,8,35
131,A38SDKZ2HIQBWL,item_one,High,High,38.0,12.0,High,High,38.0,12.0,9,35
131,A38SDKZ2HIQBWL,item_one,High,High,38.0,12.0,High,High,38.0,12.0,10,37
131,A38SDKZ2HIQBWL,item_one,High,High,38.0,12.0,High,High,38.0,12.0,11,37
131,A38SDKZ2HIQBWL,item_one,High,High,38.0,12.0,High,High,38.0,12.0,12,37
131,A38SDKZ2HIQBWL,item_one,High,High,38.0,12.0,High,High,38.0,12.0,13,39
131,A38SDKZ2HIQBWL,item_one,High,High,38.0,12.0,High,High,38.0,12.0,14,39
131,A38SDKZ2HIQBWL,item_one,High,High,38.0,12.0,High,High,38.0,12.0,15,39
131,A38SDKZ2HIQBWL,item_one,High,High,38.0,12.0,High,High,38.0,12.0,16,41
131,A38SDKZ2HIQBWL,item_one,High,High,38.0,12.0,High,High,38.0,12.0,17,41
131,A38SDKZ2HIQBWL,item_one,High,High,38.0,12.0,High,High,38.0,12.0,18,41
131,A38SDKZ2HIQBWL,item_one,High,High,38.0,12.0,High,High,38.0,12.0,19,43
131,A38SDKZ2HIQBWL,item_one,High,High,38.0,12.0,High,High,38.0,12.0,20,43
131,A38SDKZ2HIQBWL,item_one,High,High,38.0,12.0,High,High,38.0,12.0,21,43
131,A38SDKZ2HIQBWL,item_one,High,High,38.0,12.0,High,High,38.0,12.0,22,45
131,A38SDKZ2HIQBWL,item_one,High,High,38.0,12.0,High,High,38.0,12.0,23,45
131,A38SDKZ2HIQBWL,item_one,High,High,38.0,12.0,High,High,38.0,12.0,24,45
131,A38SDKZ2HIQBWL,item_one,High,High,38.0,12.0,High,High,38.0,12.0,25,47
212,A2ECKFN36SS0J7,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,0,31
212,A2ECKFN36SS0J7,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,1,31
212,A2ECKFN36SS0J7,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,2,31
212,A2ECKFN36SS0J7,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,3,33
212,A2ECKFN36SS0J7,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,4,33
212,A2ECKFN36SS0J7,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,5,33
212,A2ECKFN36SS0J7,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,6,33
212,A2ECKFN36SS0J7,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,7,33
212,A2ECKFN36SS0J7,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,8,33
212,A2ECKFN36SS0J7,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,9,35
212,A2ECKFN36SS0J7,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,10,35
212,A2ECKFN36SS0J7,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,11,35
212,A2ECKFN36SS0J7,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,12,35
212,A2ECKFN36SS0J7,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,13,35
212,A2ECKFN36SS0J7,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,14,35
212,A2ECKFN36SS0J7,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,15,35
212,A2ECKFN36SS0J7,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,16,35
212,A2ECKFN36SS0J7,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,17,37
212,A2ECKFN36SS0J7,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,18,37
212,A2ECKFN36SS0J7,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,19,37
212,A2ECKFN36SS0J7,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,20,37
212,A2ECKFN36SS0J7,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,21,37
212,A2ECKFN36SS0J7,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,22,37
212,A2ECKFN36SS0J7,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,23,39
212,A2ECKFN36SS0J7,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,24,39
212,A2ECKFN36SS0J7,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,25,39
296,A1TOHQNC01HNO8,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,0,29
296,A1TOHQNC01HNO8,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,1,29
296,A1TOHQNC01HNO8,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,2,29
296,A1TOHQNC01HNO8,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,3,29
296,A1TOHQNC01HNO8,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,4,29
296,A1TOHQNC01HNO8,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,5,31
296,A1TOHQNC01HNO8,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,6,31
296,A1TOHQNC01HNO8,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,7,33
296,A1TOHQNC01HNO8,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,8,33
296,A1TOHQNC01HNO8,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,9,35
296,A1TOHQNC01HNO8,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,10,35
296,A1TOHQNC01HNO8,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,11,35
296,A1TOHQNC01HNO8,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,12,35
296,A1TOHQNC01HNO8,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,13,37
296,A1TOHQNC01HNO8,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,14,37
296,A1TOHQNC01HNO8,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,15,37
296,A1TOHQNC01HNO8,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,16,37
296,A1TOHQNC01HNO8,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,17,37
296,A1TOHQNC01HNO8,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,18,37
296,A1TOHQNC01HNO8,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,19,37
296,A1TOHQNC01HNO8,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,20,39
296,A1TOHQNC01HNO8,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,21,39
296,A1TOHQNC01HNO8,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,22,39
296,A1TOHQNC01HNO8,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,23,41
296,A1TOHQNC01HNO8,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,24,41
296,A1TOHQNC01HNO8,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,25,41
204,A1PJUYJ7W2LKKQ,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,0,29
204,A1PJUYJ7W2LKKQ,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,1,31
204,A1PJUYJ7W2LKKQ,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,2,31
204,A1PJUYJ7W2LKKQ,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,3,31
204,A1PJUYJ7W2LKKQ,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,4,31
204,A1PJUYJ7W2LKKQ,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,5,31
204,A1PJUYJ7W2LKKQ,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,6,33
204,A1PJUYJ7W2LKKQ,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,7,33
204,A1PJUYJ7W2LKKQ,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,8,33
204,A1PJUYJ7W2LKKQ,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,9,33
204,A1PJUYJ7W2LKKQ,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,10,33
204,A1PJUYJ7W2LKKQ,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,11,33
204,A1PJUYJ7W2LKKQ,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,12,35
204,A1PJUYJ7W2LKKQ,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,13,35
204,A1PJUYJ7W2LKKQ,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,14,35
204,A1PJUYJ7W2LKKQ,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,15,35
204,A1PJUYJ7W2LKKQ,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,16,37
204,A1PJUYJ7W2LKKQ,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,17,37
204,A1PJUYJ7W2LKKQ,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,18,39
204,A1PJUYJ7W2LKKQ,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,19,39
204,A1PJUYJ7W2LKKQ,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,20,39
204,A1PJUYJ7W2LKKQ,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,21,39
204,A1PJUYJ7W2LKKQ,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,22,39
204,A1PJUYJ7W2LKKQ,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,23,41
204,A1PJUYJ7W2LKKQ,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,24,41
204,A1PJUYJ7W2LKKQ,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,25,41
126,A2QZP19XQFJX5O,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,0,23
126,A2QZP19XQFJX5O,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,1,25
126,A2QZP19XQFJX5O,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,2,29
126,A2QZP19XQFJX5O,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,3,29
126,A2QZP19XQFJX5O,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,4,31
126,A2QZP19XQFJX5O,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,5,31
126,A2QZP19XQFJX5O,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,6,33
126,A2QZP19XQFJX5O,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,7,33
126,A2QZP19XQFJX5O,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,8,33
126,A2QZP19XQFJX5O,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,9,33
126,A2QZP19XQFJX5O,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,10,35
126,A2QZP19XQFJX5O,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,11,35
126,A2QZP19XQFJX5O,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,12,35
126,A2QZP19XQFJX5O,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,13,35
126,A2QZP19XQFJX5O,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,14,35
126,A2QZP19XQFJX5O,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,15,35
126,A2QZP19XQFJX5O,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,16,37
126,A2QZP19XQFJX5O,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,17,37
126,A2QZP19XQFJX5O,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,18,37
126,A2QZP19XQFJX5O,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,19,37
126,A2QZP19XQFJX5O,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,20,39
126,A2QZP19XQFJX5O,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,21,41
126,A2QZP19XQFJX5O,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,22,41
126,A2QZP19XQFJX5O,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,23,41
126,A2QZP19XQFJX5O,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,24,41
126,A2QZP19XQFJX5O,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,25,43
76,A2FLOH4DM8A4ZS,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,0,33
76,A2FLOH4DM8A4ZS,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,1,35
76,A2FLOH4DM8A4ZS,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,2,35
76,A2FLOH4DM8A4ZS,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,3,35
76,A2FLOH4DM8A4ZS,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,4,35
76,A2FLOH4DM8A4ZS,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,5,35
76,A2FLOH4DM8A4ZS,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,6,37
76,A2FLOH4DM8A4ZS,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,7,37
76,A2FLOH4DM8A4ZS,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,8,37
76,A2FLOH4DM8A4ZS,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,9,37
76,A2FLOH4DM8A4ZS,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,10,37
76,A2FLOH4DM8A4ZS,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,11,37
76,A2FLOH4DM8A4ZS,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,12,37
76,A2FLOH4DM8A4ZS,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,13,37
76,A2FLOH4DM8A4ZS,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,14,37
76,A2FLOH4DM8A4ZS,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,15,37
76,A2FLOH4DM8A4ZS,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,16,37
76,A2FLOH4DM8A4ZS,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,17,39
76,A2FLOH4DM8A4ZS,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,18,39
76,A2FLOH4DM8A4ZS,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,19,39
76,A2FLOH4DM8A4ZS,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,20,39
76,A2FLOH4DM8A4ZS,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,21,39
76,A2FLOH4DM8A4ZS,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,22,39
76,A2FLOH4DM8A4ZS,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,23,41
76,A2FLOH4DM8A4ZS,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,24,41
76,A2FLOH4DM8A4ZS,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,25,41
140,A1AMMP86ZCXCYC,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,0,33
140,A1AMMP86ZCXCYC,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,1,33
140,A1AMMP86ZCXCYC,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,2,35
140,A1AMMP86ZCXCYC,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,3,35
140,A1AMMP86ZCXCYC,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,4,35
140,A1AMMP86ZCXCYC,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,5,35
140,A1AMMP86ZCXCYC,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,6,35
140,A1AMMP86ZCXCYC,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,7,35
140,A1AMMP86ZCXCYC,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,8,37
140,A1AMMP86ZCXCYC,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,9,37
140,A1AMMP86ZCXCYC,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,10,37
140,A1AMMP86ZCXCYC,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,11,37
140,A1AMMP86ZCXCYC,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,12,37
140,A1AMMP86ZCXCYC,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,13,37
140,A1AMMP86ZCXCYC,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,14,37
140,A1AMMP86ZCXCYC,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,15,37
140,A1AMMP86ZCXCYC,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,16,37
140,A1AMMP86ZCXCYC,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,17,37
140,A1AMMP86ZCXCYC,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,18,37
140,A1AMMP86ZCXCYC,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,19,39
140,A1AMMP86ZCXCYC,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,20,39
140,A1AMMP86ZCXCYC,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,21,39
140,A1AMMP86ZCXCYC,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,22,39
140,A1AMMP86ZCXCYC,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,23,39
140,A1AMMP86ZCXCYC,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,24,39
140,A1AMMP86ZCXCYC,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,25,39
132,A33CLY3C9SC62Z,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,0,33
132,A33CLY3C9SC62Z,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,1,33
132,A33CLY3C9SC62Z,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,2,33
132,A33CLY3C9SC62Z,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,3,33
132,A33CLY3C9SC62Z,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,4,33
132,A33CLY3C9SC62Z,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,5,33
132,A33CLY3C9SC62Z,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,6,33
132,A33CLY3C9SC62Z,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,7,37
132,A33CLY3C9SC62Z,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,8,37
132,A33CLY3C9SC62Z,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,9,37
132,A33CLY3C9SC62Z,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,10,37
132,A33CLY3C9SC62Z,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,11,37
132,A33CLY3C9SC62Z,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,12,37
132,A33CLY3C9SC62Z,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,13,37
132,A33CLY3C9SC62Z,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,14,37
132,A33CLY3C9SC62Z,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,15,39
132,A33CLY3C9SC62Z,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,16,39
132,A33CLY3C9SC62Z,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,17,39
132,A33CLY3C9SC62Z,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,18,39
132,A33CLY3C9SC62Z,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,19,39
132,A33CLY3C9SC62Z,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,20,39
132,A33CLY3C9SC62Z,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,21,41
132,A33CLY3C9SC62Z,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,22,41
132,A33CLY3C9SC62Z,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,23,41
132,A33CLY3C9SC62Z,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,24,41
132,A33CLY3C9SC62Z,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,25,41
141,A34IUH1SYLXRN8,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,0,7
141,A34IUH1SYLXRN8,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,1,7
141,A34IUH1SYLXRN8,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,2,11
141,A34IUH1SYLXRN8,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,3,11
141,A34IUH1SYLXRN8,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,4,11
141,A34IUH1SYLXRN8,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,5,13
141,A34IUH1SYLXRN8,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,6,13
141,A34IUH1SYLXRN8,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,7,15
141,A34IUH1SYLXRN8,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,8,15
141,A34IUH1SYLXRN8,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,9,21
141,A34IUH1SYLXRN8,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,10,21
141,A34IUH1SYLXRN8,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,11,23
141,A34IUH1SYLXRN8,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,12,23
141,A34IUH1SYLXRN8,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,13,27
141,A34IUH1SYLXRN8,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,14,27
141,A34IUH1SYLXRN8,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,15,27
141,A34IUH1SYLXRN8,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,16,27
141,A34IUH1SYLXRN8,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,17,27
141,A34IUH1SYLXRN8,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,18,31
141,A34IUH1SYLXRN8,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,19,31
141,A34IUH1SYLXRN8,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,20,31
141,A34IUH1SYLXRN8,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,21,39
141,A34IUH1SYLXRN8,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,22,39
141,A34IUH1SYLXRN8,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,23,39
141,A34IUH1SYLXRN8,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,24,41
141,A34IUH1SYLXRN8,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,25,41
239,A2GU2QUQZNSG9U,item_one,High,High,38.0,12.0,High,High,38.0,12.0,0,25
239,A2GU2QUQZNSG9U,item_one,High,High,38.0,12.0,High,High,38.0,12.0,1,25
239,A2GU2QUQZNSG9U,item_one,High,High,38.0,12.0,High,High,38.0,12.0,2,27
239,A2GU2QUQZNSG9U,item_one,High,High,38.0,12.0,High,High,38.0,12.0,3,27
239,A2GU2QUQZNSG9U,item_one,High,High,38.0,12.0,High,High,38.0,12.0,4,27
239,A2GU2QUQZNSG9U,item_one,High,High,38.0,12.0,High,High,38.0,12.0,5,27
239,A2GU2QUQZNSG9U,item_one,High,High,38.0,12.0,High,High,38.0,12.0,6,27
239,A2GU2QUQZNSG9U,item_one,High,High,38.0,12.0,High,High,38.0,12.0,7,29
239,A2GU2QUQZNSG9U,item_one,High,High,38.0,12.0,High,High,38.0,12.0,8,29
239,A2GU2QUQZNSG9U,item_one,High,High,38.0,12.0,High,High,38.0,12.0,9,29
239,A2GU2QUQZNSG9U,item_one,High,High,38.0,12.0,High,High,38.0,12.0,10,29
239,A2GU2QUQZNSG9U,item_one,High,High,38.0,12.0,High,High,38.0,12.0,11,31
239,A2GU2QUQZNSG9U,item_one,High,High,38.0,12.0,High,High,38.0,12.0,12,31
239,A2GU2QUQZNSG9U,item_one,High,High,38.0,12.0,High,High,38.0,12.0,13,31
239,A2GU2QUQZNSG9U,item_one,High,High,38.0,12.0,High,High,38.0,12.0,14,33
239,A2GU2QUQZNSG9U,item_one,High,High,38.0,12.0,High,High,38.0,12.0,15,33
239,A2GU2QUQZNSG9U,item_one,High,High,38.0,12.0,High,High,38.0,12.0,16,35
239,A2GU2QUQZNSG9U,item_one,High,High,38.0,12.0,High,High,38.0,12.0,17,35
239,A2GU2QUQZNSG9U,item_one,High,High,38.0,12.0,High,High,38.0,12.0,18,35
239,A2GU2QUQZNSG9U,item_one,High,High,38.0,12.0,High,High,38.0,12.0,19,37
239,A2GU2QUQZNSG9U,item_one,High,High,38.0,12.0,High,High,38.0,12.0,20,37
239,A2GU2QUQZNSG9U,item_one,High,High,38.0,12.0,High,High,38.0,12.0,21,37
239,A2GU2QUQZNSG9U,item_one,High,High,38.0,12.0,High,High,38.0,12.0,22,37
239,A2GU2QUQZNSG9U,item_one,High,High,38.0,12.0,High,High,38.0,12.0,23,39
239,A2GU2QUQZNSG9U,item_one,High,High,38.0,12.0,High,High,38.0,12.0,24,39
239,A2GU2QUQZNSG9U,item_one,High,High,38.0,12.0,High,High,38.0,12.0,25,39
34,A2LGWOP08DUIBD,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,0,25
34,A2LGWOP08DUIBD,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,1,25
34,A2LGWOP08DUIBD,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,2,25
34,A2LGWOP08DUIBD,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,3,27
34,A2LGWOP08DUIBD,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,4,27
